title,date,url,stock
半導體供應鏈特用化學股升溫,更新時間：,https://tw.stock.yahoo.com/news/%E5%8D%8A%E5%B0%8E%E9%AB%94%E4%BE%9B%E6%87%89%E9%8F%88%E7%89%B9%E7%94%A8%E5%8C%96%E5%AD%B8%E8%82%A1%E5%8D%87%E6%BA%AB-051710336.html,5234
《光電股》達興材料2月每股盈餘0.25元,2024/3/8,https://tw.stock.yahoo.com/news/%E5%85%89%E9%9B%BB%E8%82%A1-%E9%81%94%E8%88%88%E6%9D%90%E6%96%992%E6%9C%88%E6%AF%8F%E8%82%A1%E7%9B%88%E9%A4%980-25%E5%85%83-080949094.html,5234
【公告】因達興材料有價證券於集中交易市場達公布注意交易資訊標準，故公布相關財務業務等重大訊息，以利投資人區別瞭解,2024/3/8,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%9B%A0%E9%81%94%E8%88%88%E6%9D%90%E6%96%99%E6%9C%89%E5%83%B9%E8%AD%89%E5%88%B8%E6%96%BC%E9%9B%86%E4%B8%AD%E4%BA%A4%E6%98%93%E5%B8%82%E5%A0%B4%E9%81%94%E5%85%AC%E5%B8%83%E6%B3%A8%E6%84%8F%E4%BA%A4%E6%98%93%E8%B3%87%E8%A8%8A%E6%A8%99%E6%BA%96-%E6%95%85%E5%85%AC%E5%B8%83%E7%9B%B8%E9%97%9C%E8%B2%A1%E5%8B%99%E6%A5%AD%E5%8B%99%E7%AD%89%E9%87%8D%E5%A4%A7%E8%A8%8A%E6%81%AF-%E4%BB%A5%E5%88%A9%E6%8A%95%E8%B3%87%E4%BA%BA%E5%8D%80%E5%88%A5%E7%9E%AD%E8%A7%A3-075658498.html,5234
熱門股：台光電(2383)、志聖(2467)、圓剛(2417)、達興材料(5234)、雙鴻(3324),2024/3/6,https://tw.stock.yahoo.com/news/%E7%86%B1%E9%96%80%E8%82%A1-%E5%8F%B0%E5%85%89%E9%9B%BB-2383-%E5%BF%97%E8%81%96-2467-030329233.html,5234
【公告】達興材料 2024年2月合併營收2.73億元 年增-3.56%,2024/3/5,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%81%94%E8%88%88%E6%9D%90%E6%96%99-2024%E5%B9%B42%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B62-73%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E-071227851.html,5234
達興材料去年EPS 5.1元，半導體業務今年可望大放異彩,2024/2/29,https://tw.stock.yahoo.com/news/%E9%81%94%E8%88%88%E6%9D%90%E6%96%99%E5%8E%BB%E5%B9%B4eps-5-1%E5%85%83-%E5%8D%8A%E5%B0%8E%E9%AB%94%E6%A5%AD%E5%8B%99%E4%BB%8A%E5%B9%B4%E5%8F%AF%E6%9C%9B%E5%A4%A7%E6%94%BE%E7%95%B0%E5%BD%A9-001153588.html,5234
【公告】達興材料董事會決議股利分派,2024/2/27,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%81%94%E8%88%88%E6%9D%90%E6%96%99%E8%91%A3%E4%BA%8B%E6%9C%83%E6%B1%BA%E8%AD%B0%E8%82%A1%E5%88%A9%E5%88%86%E6%B4%BE-094423316.html,5234
【公告】達興材料董事會決議召開113年股東常會,2024/2/27,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%81%94%E8%88%88%E6%9D%90%E6%96%99%E8%91%A3%E4%BA%8B%E6%9C%83%E6%B1%BA%E8%AD%B0%E5%8F%AC%E9%96%8B113%E5%B9%B4%E8%82%A1%E6%9D%B1%E5%B8%B8%E6%9C%83-094421345.html,5234
熱門股－達興 面板看旺創波段高,2024/2/6,https://tw.stock.yahoo.com/news/%E7%86%B1%E9%96%80%E8%82%A1-%E9%81%94%E8%88%88-%E9%9D%A2%E6%9D%BF%E7%9C%8B%E6%97%BA%E5%89%B5%E6%B3%A2%E6%AE%B5%E9%AB%98-201000535.html,5234
【公告】達興材料 2024年1月合併營收3.33億元 年增6.14%,2024/2/5,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%81%94%E8%88%88%E6%9D%90%E6%96%99-2024%E5%B9%B41%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B63-33%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E6-072136998.html,5234
友達、達興 迎三春勝景,2024/1/25,https://tw.stock.yahoo.com/news/%E5%8F%8B%E9%81%94-%E9%81%94%E8%88%88-%E8%BF%8E%E4%B8%89%E6%98%A5%E5%8B%9D%E6%99%AF-201000609.html,5234
【公告】達興材料 2023年12月合併營收3.03億元 年增-3.22%,2024/1/5,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%81%94%E8%88%88%E6%9D%90%E6%96%99-2023%E5%B9%B412%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B63-03%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E-095146282.html,5234
半導體特化材料布局有成，達興材料2024年半導體營收進入倍數成長時代,2024/1/2,https://tw.stock.yahoo.com/news/%E5%8D%8A%E5%B0%8E%E9%AB%94%E7%89%B9%E5%8C%96%E6%9D%90%E6%96%99%E5%B8%83%E5%B1%80%E6%9C%89%E6%88%90-%E9%81%94%E8%88%88%E6%9D%90%E6%96%992024%E5%B9%B4%E5%8D%8A%E5%B0%8E%E9%AB%94%E7%87%9F%E6%94%B6%E9%80%B2%E5%85%A5%E5%80%8D%E6%95%B8%E6%88%90%E9%95%B7%E6%99%82%E4%BB%A3-074050517.html,5234
《光電股》達興 半導體材料通過驗證,2023/12/14,https://tw.stock.yahoo.com/news/%E5%85%89%E9%9B%BB%E8%82%A1-%E9%81%94%E8%88%88-%E5%8D%8A%E5%B0%8E%E9%AB%94%E6%9D%90%E6%96%99%E9%80%9A%E9%81%8E%E9%A9%97%E8%AD%89-235145186.html,5234
達興 半導體材料通過驗證,2023/12/14,https://tw.stock.yahoo.com/news/%E9%81%94%E8%88%88-%E5%8D%8A%E5%B0%8E%E9%AB%94%E6%9D%90%E6%96%99%E9%80%9A%E9%81%8E%E9%A9%97%E8%AD%89-201000184.html,5234
【公告】達興材料召開法人說明會之相關訊息,2023/12/12,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%81%94%E8%88%88%E6%9D%90%E6%96%99%E5%8F%AC%E9%96%8B%E6%B3%95%E4%BA%BA%E8%AA%AA%E6%98%8E%E6%9C%83%E4%B9%8B%E7%9B%B8%E9%97%9C%E8%A8%8A%E6%81%AF-083449963.html,5234
【公告】邁達特112年12月合併營收更正,2024/4/3,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%82%81%E9%81%94%E7%89%B9112%E5%B9%B412%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B6%E6%9B%B4%E6%AD%A3-091849390.html,6112
《業績-資服》邁達特3月營收為13.93億元，年減21.99%,2024/4/2,https://tw.stock.yahoo.com/news/%E6%A5%AD%E7%B8%BE-%E8%B3%87%E6%9C%8D-%E9%82%81%E9%81%94%E7%89%B93%E6%9C%88%E7%87%9F%E6%94%B6%E7%82%BA13-93%E5%84%84%E5%85%83-%E5%B9%B4%E6%B8%9B21-092215671.html,6112
【公告】邁達特 2024年3月合併營收13.93億元 年增-21.99%,2024/4/2,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%82%81%E9%81%94%E7%89%B9-2024%E5%B9%B43%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B613-93%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E-092135336.html,6112
【公告】邁達特董事長異動,2024/3/22,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%82%81%E9%81%94%E7%89%B9%E8%91%A3%E4%BA%8B%E9%95%B7%E7%95%B0%E5%8B%95-095638664.html,6112
【公告】邁達特法人董事改派代表人,2024/3/22,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%82%81%E9%81%94%E7%89%B9%E6%B3%95%E4%BA%BA%E8%91%A3%E4%BA%8B%E6%94%B9%E6%B4%BE%E4%BB%A3%E8%A1%A8%E4%BA%BA-095636078.html,6112
邁達特2月營收16.14億元 年增11.93％,2024/3/4,https://tw.stock.yahoo.com/news/%E9%82%81%E9%81%94%E7%89%B92%E6%9C%88%E7%87%9F%E6%94%B616-14%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E11-93-120013176.html,6112
【公告】邁達特召開線上法人說明會,2024/3/4,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%82%81%E9%81%94%E7%89%B9%E5%8F%AC%E9%96%8B%E7%B7%9A%E4%B8%8A%E6%B3%95%E4%BA%BA%E8%AA%AA%E6%98%8E%E6%9C%83-092521364.html,6112
【公告】邁達特 2024年2月合併營收16.15億元 年增11.93%,2024/3/4,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%82%81%E9%81%94%E7%89%B9-2024%E5%B9%B42%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B616-15%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E11-091135339.html,6112
《業績-資服》邁達特2月營收為16.15億元，年增11.93%,2024/3/4,https://tw.stock.yahoo.com/news/%E6%A5%AD%E7%B8%BE-%E8%B3%87%E6%9C%8D-%E9%82%81%E9%81%94%E7%89%B92%E6%9C%88%E7%87%9F%E6%94%B6%E7%82%BA16-15%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E11-091016163.html,6112
多角化佈局有成，邁達特去年每股賺3.14元，創近20年來高點,2024/3/1,https://tw.stock.yahoo.com/news/%E5%A4%9A%E8%A7%92%E5%8C%96%E4%BD%88%E5%B1%80%E6%9C%89%E6%88%90-%E9%82%81%E9%81%94%E7%89%B9%E5%8E%BB%E5%B9%B4%E6%AF%8F%E8%82%A1%E8%B3%BA3-14%E5%85%83-%E5%89%B5%E8%BF%9120%E5%B9%B4%E4%BE%86%E9%AB%98%E9%BB%9E-033827943.html,6112
《資服股》邁達特去年每股獲利創20年新高 擬配息2.75元,2024/3/1,https://tw.stock.yahoo.com/news/%E8%B3%87%E6%9C%8D%E8%82%A1-%E9%82%81%E9%81%94%E7%89%B9%E5%8E%BB%E5%B9%B4%E6%AF%8F%E8%82%A1%E7%8D%B2%E5%88%A9%E5%89%B520%E5%B9%B4%E6%96%B0%E9%AB%98-%E6%93%AC%E9%85%8D%E6%81%AF2-75%E5%85%83-011819127.html,6112
邁達特去年每股賺3.14元 寫20年新高,2024/2/29,https://tw.stock.yahoo.com/news/%E9%82%81%E9%81%94%E7%89%B9%E5%8E%BB%E5%B9%B4%E6%AF%8F%E8%82%A1%E8%B3%BA3-14%E5%85%83-%E5%AF%AB20%E5%B9%B4%E6%96%B0%E9%AB%98-115716946.html,6112
【公告】邁達特董事會決議股利分派,2024/2/29,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%82%81%E9%81%94%E7%89%B9%E8%91%A3%E4%BA%8B%E6%9C%83%E6%B1%BA%E8%AD%B0%E8%82%A1%E5%88%A9%E5%88%86%E6%B4%BE-102505245.html,6112
【公告】邁達特 2024年1月合併營收17.42億元 年增20.55%,2024/2/2,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%82%81%E9%81%94%E7%89%B9-2024%E5%B9%B41%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B617-42%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E20-091226762.html,6112
《業績-資服》邁達特1月營收為17.42億元，年增20.55%,2024/2/2,https://tw.stock.yahoo.com/news/%E6%A5%AD%E7%B8%BE-%E8%B3%87%E6%9C%8D-%E9%82%81%E9%81%94%E7%89%B91%E6%9C%88%E7%87%9F%E6%94%B6%E7%82%BA17-42%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E20-090353655.html,6112
【公告】邁達特代子公司啟迪國際資訊股份有限公司取得營業用不動產之使用權資產,2024/2/1,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%82%81%E9%81%94%E7%89%B9%E4%BB%A3%E5%AD%90%E5%85%AC%E5%8F%B8%E5%95%9F%E8%BF%AA%E5%9C%8B%E9%9A%9B%E8%B3%87%E8%A8%8A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%8F%96%E5%BE%97%E7%87%9F%E6%A5%AD%E7%94%A8%E4%B8%8D%E5%8B%95%E7%94%A2%E4%B9%8B%E4%BD%BF%E7%94%A8%E6%AC%8A%E8%B3%87%E7%94%A2-092813931.html,6112
【公告】邁達特代子公司啟迪國際資訊股份有限公司處分營業用不動產之使用權資產(提前終止租約),2024/2/1,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E9%82%81%E9%81%94%E7%89%B9%E4%BB%A3%E5%AD%90%E5%85%AC%E5%8F%B8%E5%95%9F%E8%BF%AA%E5%9C%8B%E9%9A%9B%E8%B3%87%E8%A8%8A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E8%99%95%E5%88%86%E7%87%9F%E6%A5%AD%E7%94%A8%E4%B8%8D%E5%8B%95%E7%94%A2%E4%B9%8B%E4%BD%BF%E7%94%A8%E6%AC%8A%E8%B3%87%E7%94%A2-%E6%8F%90%E5%89%8D%E7%B5%82%E6%AD%A2%E7%A7%9F%E7%B4%84-092806046.html,6112
《資服股》搶攻AI應用商機 邁達特增持德鴻科技至4成,2024/1/16,https://tw.stock.yahoo.com/news/%E8%B3%87%E6%9C%8D%E8%82%A1-%E6%90%B6%E6%94%BBai%E6%87%89%E7%94%A8%E5%95%86%E6%A9%9F-%E9%82%81%E9%81%94%E7%89%B9%E5%A2%9E%E6%8C%81%E5%BE%B7%E9%B4%BB%E7%A7%91%E6%8A%80%E8%87%B34%E6%88%90-093638887.html,6112
邁達特加碼德鴻持股比例至40.15%，搶攻AI智能服務商機,2024/1/16,https://tw.stock.yahoo.com/news/%E9%82%81%E9%81%94%E7%89%B9%E5%8A%A0%E7%A2%BC%E5%BE%B7%E9%B4%BB%E6%8C%81%E8%82%A1%E6%AF%94%E4%BE%8B%E8%87%B340-15-%E6%90%B6%E6%94%BBai%E6%99%BA%E8%83%BD%E6%9C%8D%E5%8B%99%E5%95%86%E6%A9%9F-074729351.html,6112
宏碁資訊業績告捷 連三年創高,2024/1/6,https://tw.stock.yahoo.com/news/%E5%AE%8F%E7%A2%81%E8%B3%87%E8%A8%8A%E6%A5%AD%E7%B8%BE%E5%91%8A%E6%8D%B7-%E9%80%A3%E4%B8%89%E5%B9%B4%E5%89%B5%E9%AB%98-201000774.html,6112
《通網股》光聖 光通訊產品拚HI雙位增,2024/3/30,https://tw.stock.yahoo.com/news/%E9%80%9A%E7%B6%B2%E8%82%A1-%E5%85%89%E8%81%96-%E5%85%89%E9%80%9A%E8%A8%8A%E7%94%A2%E5%93%81%E6%8B%9Ahi%E9%9B%99%E4%BD%8D%E5%A2%9E-065305460.html,6442
光聖 光通訊產品拚HI雙位增,2024/3/30,https://tw.stock.yahoo.com/news/%E5%85%89%E8%81%96-%E5%85%89%E9%80%9A%E8%A8%8A%E7%94%A2%E5%93%81%E6%8B%9Ahi%E9%9B%99%E4%BD%8D%E5%A2%9E-201000180.html,6442
《通網股》美基建潮動起來 光聖今年樂看雙位數成長,2024/3/29,https://tw.stock.yahoo.com/news/%E9%80%9A%E7%B6%B2%E8%82%A1-%E7%BE%8E%E5%9F%BA%E5%BB%BA%E6%BD%AE%E5%8B%95%E8%B5%B7%E4%BE%86-%E5%85%89%E8%81%96%E4%BB%8A%E5%B9%B4%E6%A8%82%E7%9C%8B%E9%9B%99%E4%BD%8D%E6%95%B8%E6%88%90%E9%95%B7-091548312.html,6442
光聖美系大廠客戶拉貨強，Q1營收、毛利靚，菲律賓設廠上半年敲定,2024/3/29,https://tw.stock.yahoo.com/news/%E5%85%89%E8%81%96%E7%BE%8E%E7%B3%BB%E5%A4%A7%E5%BB%A0%E5%AE%A2%E6%88%B6%E6%8B%89%E8%B2%A8%E5%BC%B7-q1%E7%87%9F%E6%94%B6-%E6%AF%9B%E5%88%A9%E9%9D%9A-%E8%8F%B2%E5%BE%8B%E8%B3%93%E8%A8%AD%E5%BB%A0%E4%B8%8A%E5%8D%8A%E5%B9%B4%E6%95%B2%E5%AE%9A-085206881.html,6442
《通網股》光聖三產品線成長,2024/3/24,https://tw.stock.yahoo.com/news/%E9%80%9A%E7%B6%B2%E8%82%A1-%E5%85%89%E8%81%96%E4%B8%89%E7%94%A2%E5%93%81%E7%B7%9A%E6%88%90%E9%95%B7-090132715.html,6442
光聖 三產品線成長,2024/3/24,https://tw.stock.yahoo.com/news/%E5%85%89%E8%81%96-%E4%B8%89%E7%94%A2%E5%93%81%E7%B7%9A%E6%88%90%E9%95%B7-201000122.html,6442
【公告】光聖受邀參加富邦證券舉辦之法人說明會,2024/3/22,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%85%89%E8%81%96%E5%8F%97%E9%82%80%E5%8F%83%E5%8A%A0%E5%AF%8C%E9%82%A6%E8%AD%89%E5%88%B8%E8%88%89%E8%BE%A6%E4%B9%8B%E6%B3%95%E4%BA%BA%E8%AA%AA%E6%98%8E%E6%9C%83-095705640.html,6442
《通網股》光聖112年每股盈餘2.53元 6月18日股東會,2024/3/14,https://tw.stock.yahoo.com/news/%E9%80%9A%E7%B6%B2%E8%82%A1-%E5%85%89%E8%81%96112%E5%B9%B4%E6%AF%8F%E8%82%A1%E7%9B%88%E9%A4%982-53%E5%85%83-6%E6%9C%8818%E6%97%A5%E8%82%A1%E6%9D%B1%E6%9C%83-054352037.html,6442
【公告】光聖 2024年2月合併營收2.51億元 年增19.12%,2024/3/7,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%85%89%E8%81%96-2024%E5%B9%B42%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B62-51%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E19-083202741.html,6442
《業績-通網》光聖2月營收為2.51億元，年增19.12%,2024/3/7,https://tw.stock.yahoo.com/news/%E6%A5%AD%E7%B8%BE-%E9%80%9A%E7%B6%B2-%E5%85%89%E8%81%962%E6%9C%88%E7%87%9F%E6%94%B6%E7%82%BA2-51%E5%84%84%E5%85%83-%E5%B9%B4%E5%A2%9E19-082325963.html,6442
《通網股》光聖現增股款收足 增資基準日3月5日,2024/3/5,https://tw.stock.yahoo.com/news/%E9%80%9A%E7%B6%B2%E8%82%A1-%E5%85%89%E8%81%96%E7%8F%BE%E5%A2%9E%E8%82%A1%E6%AC%BE%E6%94%B6%E8%B6%B3-%E5%A2%9E%E8%B3%87%E5%9F%BA%E6%BA%96%E6%97%A53%E6%9C%885%E6%97%A5-035918812.html,6442
【公告】光聖112年現金增資收足股款暨增資基準日,2024/3/5,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%85%89%E8%81%96112%E5%B9%B4%E7%8F%BE%E9%87%91%E5%A2%9E%E8%B3%87%E6%94%B6%E8%B6%B3%E8%82%A1%E6%AC%BE%E6%9A%A8%E5%A2%9E%E8%B3%87%E5%9F%BA%E6%BA%96%E6%97%A5-034843881.html,6442
【公告】光聖現金增資全體董事放棄認購股數達得認購股數二分之一以上，並洽特定人認購事宜,2024/2/22,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%85%89%E8%81%96%E7%8F%BE%E9%87%91%E5%A2%9E%E8%B3%87%E5%85%A8%E9%AB%94%E8%91%A3%E4%BA%8B%E6%94%BE%E6%A3%84%E8%AA%8D%E8%B3%BC%E8%82%A1%E6%95%B8%E9%81%94%E5%BE%97%E8%AA%8D%E8%B3%BC%E8%82%A1%E6%95%B8%E4%BA%8C%E5%88%86%E4%B9%8B-%E4%BB%A5%E4%B8%8A-%E4%B8%A6%E6%B4%BD%E7%89%B9%E5%AE%9A%E4%BA%BA%E8%AA%8D%E8%B3%BC%E4%BA%8B%E5%AE%9C-100615906.html,6442
《台北股市》4檔新股抽籤 光通訊狂噴 這檔獲利上看9.4萬 人氣王是它,2024/2/22,https://tw.stock.yahoo.com/news/%E5%8F%B0%E5%8C%97%E8%82%A1%E5%B8%82-4%E6%AA%94%E6%96%B0%E8%82%A1%E6%8A%BD%E7%B1%A4-%E5%85%89%E9%80%9A%E8%A8%8A%E7%8B%82%E5%99%B4-%E9%80%99%E6%AA%94%E7%8D%B2%E5%88%A9%E4%B8%8A%E7%9C%8B9-4%E8%90%AC-032311548.html,6442
光聖飆不停 今量縮攻頂需注意它,2024/2/22,https://tw.stock.yahoo.com/news/%E5%85%89%E8%81%96%E9%A3%86%E4%B8%8D%E5%81%9C-%E4%BB%8A%E9%87%8F%E7%B8%AE%E6%94%BB%E9%A0%82%E9%9C%80%E6%B3%A8%E6%84%8F%E5%AE%83-032138252.html,6442
焦點股：光聖取得美系資料中心訂單，股價沿五日線續漲,2024/2/22,https://tw.stock.yahoo.com/news/%E7%84%A6%E9%BB%9E%E8%82%A1-%E5%85%89%E8%81%96%E5%8F%96%E5%BE%97%E7%BE%8E%E7%B3%BB%E8%B3%87%E6%96%99%E4%B8%AD%E5%BF%83%E8%A8%82%E5%96%AE-%E8%82%A1%E5%83%B9%E6%B2%BF%E4%BA%94%E6%97%A5%E7%B7%9A%E7%BA%8C%E6%BC%B2-031043886.html,6442
券商晨訊台股投資組合建議 (1) 2024年 2月22日,2024/2/22,https://tw.stock.yahoo.com/news/%E5%88%B8%E5%95%86%E6%99%A8%E8%A8%8A%E5%8F%B0%E8%82%A1%E6%8A%95%E8%B3%87%E7%B5%84%E5%90%88%E5%BB%BA%E8%AD%B0-1-2024%E5%B9%B4-2%E6%9C%8822%E6%97%A5-004610479.html,6442
熱門股－光聖 股價奔掛牌新高價,2024/2/22,https://tw.stock.yahoo.com/news/%E7%86%B1%E9%96%80%E8%82%A1-%E5%85%89%E8%81%96-%E8%82%A1%E5%83%B9%E5%A5%94%E6%8E%9B%E7%89%8C%E6%96%B0%E9%AB%98%E5%83%B9-201000834.html,6442
【公告】興泰代子公司安鼎投資股份有限公司取得光聖股票,2024/2/21,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E8%88%88%E6%B3%B0%E4%BB%A3%E5%AD%90%E5%85%AC%E5%8F%B8%E5%AE%89%E9%BC%8E%E6%8A%95%E8%B3%87%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%8F%96%E5%BE%97%E5%85%89%E8%81%96%E8%82%A1%E7%A5%A8-114102849.html,6442
熱門股：光聖(6442)、士電(1503)、宏捷科(8086)、華星光(4979)、通嘉(3588),2024/2/21,https://tw.stock.yahoo.com/news/%E7%86%B1%E9%96%80%E8%82%A1-%E5%85%89%E8%81%96-6442-%E5%A3%AB%E9%9B%BB-1503-031201314.html,6442
